17/07/2019 - 10:35:31 AM	raging anger(Joining/Connecting) connected from the server
17/07/2019 - 10:50:22 AM	[KILL] crybaby(Gun Dealer) killed iWolfz -ERP-(Citizen) with 54 damage using fas2_galil
17/07/2019 - 10:50:22 AM	[KILL] crybaby(Gun Dealer) killed iWolfz -ERP-(Citizen) with 54 damage using fas2_galil
17/07/2019 - 10:50:23 AM	iWolfz -ERP-(Citizen) said '!warn FunFuse RDM '
17/07/2019 - 10:50:23 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:23 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:23 AM	Dio(Dio Brando) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
17/07/2019 - 10:50:24 AM	[HURT] Dio(Dio Brando) hurt Dio(Dio Brando) with 5 damage using prop_physics
17/07/2019 - 10:50:24 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:24 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:26 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:26 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:27 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:27 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:32 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:32 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:33 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:33 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:33 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:33 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:34 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:34 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:35 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:35 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:36 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:50:36 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:50:36 AM	iWolfz -ERP-(Citizen) said '!warn FunFuse Not Co-Operating'
17/07/2019 - 10:50:41 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:42 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:42 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:43 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:44 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:44 AM	Parrasky(Malicous Bee) changed his team from 'Citizen' to 'Malicous Bee'
17/07/2019 - 10:50:45 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:45 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:45 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:45 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:46 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:46 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:46 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:46 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:46 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:46 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:48 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:48 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:48 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:49 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:49 AM	Dio(Dio Brando) used 'fading_door'
17/07/2019 - 10:50:52 AM	Dio(Dio Brando) used 'material'
17/07/2019 - 10:50:52 AM	Dio(Dio Brando) used 'material'
17/07/2019 - 10:50:52 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:54 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:56 AM	[HURT] crybaby(Gun Dealer) hurt Blumbing(Weed Grower) with 54 damage using fas2_galil
17/07/2019 - 10:50:56 AM	[KILL] crybaby(Gun Dealer) killed Blumbing(Weed Grower) with 54 damage using fas2_galil
17/07/2019 - 10:50:57 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:50:59 AM	iWolfz -ERP-(Citizen) said '!unjail fun'
17/07/2019 - 10:50:59 AM	iWolfz -ERP-(Citizen) used ULX command ' unjail fun'
17/07/2019 - 10:50:59 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:00 AM	[KILL] The world killed Sahid_Plays_Game.ttv(Robber) with 42 damage using fall damage
17/07/2019 - 10:51:01 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:02 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:03 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:03 AM	Blumbing(Weed Grower) said '@ rdm'
17/07/2019 - 10:51:03 AM	Blumbing(Weed Grower) used ULX command ' asay rdm'
17/07/2019 - 10:51:03 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:04 AM	Dio(Dio Brando) bought 'Gold Printer' for $60000
17/07/2019 - 10:51:05 AM	Parrasky(Malicous Bee) said '/ooc damn you ugmaster'
17/07/2019 - 10:51:05 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:07 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:07 AM	iWolfz -ERP-(Citizen) said '!ungod'
17/07/2019 - 10:51:07 AM	iWolfz -ERP-(Citizen) used ULX command ' ungod'
17/07/2019 - 10:51:11 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:11 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:13 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:13 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:13 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:13 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:13 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:14 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:15 AM	[KILL] crybaby(Gun Dealer) killed iWolfz -ERP-(Citizen) with 54 damage using fas2_galil
17/07/2019 - 10:51:16 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:18 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:19 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:19 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:19 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:19 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:19 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:20 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:20 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:20 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:20 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:21 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:21 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:21 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:22 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:23 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:51:24 AM	[HURT] crybaby(Gun Dealer) hurt Parrasky(Malicous Bee) with 27 damage using fas2_galil
17/07/2019 - 10:51:24 AM	[HURT] crybaby(Gun Dealer) hurt Parrasky(Malicous Bee) with 27 damage using fas2_galil
17/07/2019 - 10:51:24 AM	[HURT] crybaby(Gun Dealer) hurt Parrasky(Malicous Bee) with 27 damage using fas2_galil
17/07/2019 - 10:51:25 AM	[KILL] crybaby(Gun Dealer) killed Parrasky(Malicous Bee) with 27 damage using fas2_galil
17/07/2019 - 10:51:25 AM	iWolfz -ERP-(Citizen) said '!giti cry'
17/07/2019 - 10:51:27 AM	iWolfz -ERP-(Citizen) said '!goto cry'
17/07/2019 - 10:51:27 AM	iWolfz -ERP-(Citizen) used ULX command ' goto cry'
17/07/2019 - 10:51:31 AM	[HURT] crybaby(Gun Dealer) hurt iWolfz -ERP-(Citizen) with 54 damage using fas2_galil
17/07/2019 - 10:51:32 AM	[KILL] crybaby(Gun Dealer) killed iWolfz -ERP-(Citizen) with 54 damage using fas2_galil
17/07/2019 - 10:51:32 AM	iWolfz -ERP-(Citizen) said '!god'
17/07/2019 - 10:51:32 AM	iWolfz -ERP-(Citizen) used ULX command ' god'
17/07/2019 - 10:51:36 AM	[HURT] The world hurt crybaby(Gun Dealer) with 37 damage using fall damage
17/07/2019 - 10:51:44 AM	iWolfz -ERP-(Citizen) said '!god'
17/07/2019 - 10:51:44 AM	iWolfz -ERP-(Citizen) used ULX command ' god'
17/07/2019 - 10:51:50 AM	FunFuse(Gun Dealer) spawned a 'models/props_interiors/Radiator01a.mdl'
17/07/2019 - 10:51:52 AM	FunFuse(Gun Dealer) spawned a 'models/props_interiors/VendingMachineSoda01a.mdl'
17/07/2019 - 10:51:55 AM	iWolfz -ERP-(Citizen) said '!jail crybaby 120'
17/07/2019 - 10:51:55 AM	iWolfz -ERP-(Citizen) used ULX command ' jail crybaby 120'
17/07/2019 - 10:51:55 AM	FunFuse(Gun Dealer) spawned a 'models/props_interiors/Furniture_Couch01a.mdl'
17/07/2019 - 10:52:01 AM	FunFuse(Gun Dealer) spawned a 'models/squad/sf_plates/sf_plate8x8.mdl'
17/07/2019 - 10:52:02 AM	Parrasky(Malicous Bee) entered 'AdvDupe2_InitReceiveFile'
17/07/2019 - 10:52:08 AM	iWolfz -ERP-(Citizen) said '!warn crybaby MRDM'
17/07/2019 - 10:52:11 AM	Parrasky(Malicous Bee) said '/ooc anyone ewant to base wit me'
17/07/2019 - 10:52:13 AM	FunFuse(Gun Dealer) spawned a 'models/squad/sf_plates/sf_plate2x4.mdl'
17/07/2019 - 10:52:16 AM	Parrasky(Malicous Bee) said '/ooc want'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) used 'advdupe2'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x05.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x8.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x1.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x6.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x6.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x1.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x1.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x1.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:22 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x6.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:23 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:23 AM	litnig mqueen(Hitman) said '/ooc me'
17/07/2019 - 10:52:33 AM	UG | M A S T E R(Citizen) said 'Hi'
17/07/2019 - 10:52:33 AM	Parrasky(Malicous Bee) said '/ooc ok come to da spot'
17/07/2019 - 10:52:34 AM	iWolfz -ERP-(Citizen) said '!jail fun 30'
17/07/2019 - 10:52:34 AM	iWolfz -ERP-(Citizen) used ULX command ' jail fun 30'
17/07/2019 - 10:52:40 AM	UG | M A S T E R(Citizen) said '@'
17/07/2019 - 10:52:40 AM	UG | M A S T E R(Citizen) used ULX command ' asay'
17/07/2019 - 10:52:41 AM	litnig mqueen(Hitman) said '/ooc jk'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) used 'advdupe2'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x05.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x8.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x1.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x6.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x6.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x1.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x1.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube6x8x1.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate4x4.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/plates/plate2x6.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/blocks/cube2x2x025.mdl'
17/07/2019 - 10:52:43 AM	Parrasky(Malicous Bee) spawned a 'models/hunter/triangles/1x1x3.mdl'
17/07/2019 - 10:52:48 AM	litnig mqueen(Hitman) said '/ooc pranked'
17/07/2019 - 10:52:49 AM	litnig mqueen(Hitman) used 'fading_door'
17/07/2019 - 10:52:49 AM	iWolfz -ERP-(Citizen) said '// can u give me mute pls'
17/07/2019 - 10:52:51 AM	UG | M A S T E R(Citizen) used FAdmin command 'teleport' on crybaby(Gun Dealer)
17/07/2019 - 10:52:53 AM	TechnologicalPikachu(Joining/Connecting) connected from the server
17/07/2019 - 10:52:58 AM	UG | M A S T E R(Citizen) used FAdmin command 'teleport' on crybaby(Gun Dealer)
17/07/2019 - 10:53:06 AM	iWolfz -ERP-(Citizen) said '/unjail cry'
17/07/2019 - 10:53:06 AM	UG | M A S T E R(Citizen) used FAdmin command 'teleport' on crybaby(Gun Dealer)
17/07/2019 - 10:53:07 AM	UG | M A S T E R(Citizen) used FAdmin command 'teleport' on crybaby(Gun Dealer)
17/07/2019 - 10:53:07 AM	UG | M A S T E R(Citizen) used FAdmin command 'teleport' on crybaby(Gun Dealer)
17/07/2019 - 10:53:07 AM	crybaby(Gun Dealer) said '// help this guy is power hungry as fuck'
17/07/2019 - 10:53:08 AM	UG | M A S T E R(Citizen) used FAdmin command 'teleport' on crybaby(Gun Dealer)
17/07/2019 - 10:53:09 AM	litnig mqueen(Hitman) used 'keypad_willox'
17/07/2019 - 10:53:10 AM	Parrasky(Malicous Bee) used 'nocollide'
17/07/2019 - 10:53:11 AM	Parrasky(Malicous Bee) used 'nocollide'
17/07/2019 - 10:53:13 AM	iWolfz -ERP-(Citizen) said '!unjail crybaby'
17/07/2019 - 10:53:13 AM	iWolfz -ERP-(Citizen) used ULX command ' unjail crybaby'
17/07/2019 - 10:53:14 AM	litnig mqueen(Hitman) used 'keypad_willox'
17/07/2019 - 10:53:19 AM	Parrasky(Malicous Bee) used 'fading_door'
17/07/2019 - 10:53:19 AM	[HURT] The world hurt FunFuse(Gun Dealer) with 39 damage using fall damage
17/07/2019 - 10:53:20 AM	UG | M A S T E R(Citizen) used FAdmin command 'bring' on crybaby(Gun Dealer)
17/07/2019 - 10:53:24 AM	Parrasky(Malicous Bee) used 'fading_door'
17/07/2019 - 10:53:25 AM	UG | M A S T E R(Citizen) said 'hi'
17/07/2019 - 10:53:29 AM	Parrasky(Malicous Bee) used 'fading_door'
17/07/2019 - 10:53:32 AM	Parrasky(Malicous Bee) used 'fading_door'
17/07/2019 - 10:53:32 AM	UG | M A S T E R(Citizen) said 'you rdm?'
17/07/2019 - 10:53:35 AM	MODKiller(Joining/Connecting) connected from the server
17/07/2019 - 10:53:39 AM	[HURT] The world hurt iWolfz -ERP-(Citizen) with 42 damage using fall damage
17/07/2019 - 10:53:39 AM	UG | M A S T E R(Citizen) said '@'
17/07/2019 - 10:53:39 AM	UG | M A S T E R(Citizen) used ULX command ' asay'
17/07/2019 - 10:53:41 AM	iWolfz -ERP-(Citizen) said '!ungod'
17/07/2019 - 10:53:41 AM	iWolfz -ERP-(Citizen) used ULX command ' ungod'
17/07/2019 - 10:53:43 AM	FunFuse(Gun Dealer) said '/rules'
17/07/2019 - 10:53:45 AM	Dio(Dio Brando) entered 'gm_giveswep'
17/07/2019 - 10:53:49 AM	UG | M A S T E R(Citizen) said '@'
17/07/2019 - 10:53:49 AM	UG | M A S T E R(Citizen) used ULX command ' asay'
17/07/2019 - 10:53:52 AM	iWolfz -ERP-(Citizen) said '/pm ug Can u Give me gag and mute?'
17/07/2019 - 10:53:56 AM	FunFuse(Gun Dealer) spawned a 'models/props_c17/chair02a.mdl'
17/07/2019 - 10:54:01 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:54:02 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:54:04 AM	Parrasky(Malicous Bee) used 'textscreen'
17/07/2019 - 10:54:04 AM	[HURT] The world hurt crybaby(Gun Dealer) with 38 damage using fall damage
17/07/2019 - 10:54:05 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:54:07 AM	Sahid_Plays_Game.ttv(Robber) said 'cool'
17/07/2019 - 10:54:10 AM	crybaby(Gun Dealer) said '/drop'
17/07/2019 - 10:54:11 AM	iWolfz -ERP-(Robber) changed his team from 'Citizen' to 'Robber'
17/07/2019 - 10:54:12 AM	Sahid_Plays_Game.ttv(Robber) said 'can i come in'
17/07/2019 - 10:54:20 AM	iWolfz -ERP-(Robber) said '/advert mug'
17/07/2019 - 10:54:22 AM	Sahid_Plays_Game.ttv(Robber) said 'ok'
17/07/2019 - 10:54:22 AM	Parrasky(Malicous Bee) used 'remover'
17/07/2019 - 10:54:23 AM	Parrasky(Malicous Bee) used 'remover'
17/07/2019 - 10:54:24 AM	Dio(Dio Brando) used 'textscreen'
17/07/2019 - 10:54:25 AM	Parrasky(Malicous Bee) used 'remover'
17/07/2019 - 10:54:25 AM	Parrasky(Malicous Bee) used 'remover'
17/07/2019 - 10:54:25 AM	Dio(Dio Brando) used 'textscreen'
17/07/2019 - 10:54:25 AM	Parrasky(Malicous Bee) used 'remover'
17/07/2019 - 10:54:28 AM	Dio(Dio Brando) used 'textscreen'
17/07/2019 - 10:54:29 AM	Dio(Dio Brando) used 'textscreen'
17/07/2019 - 10:54:31 AM	iWolfz -ERP-(Robber) said '5k'
17/07/2019 - 10:54:32 AM	[HURT] FunFuse(Gun Dealer) hurt iWolfz -ERP-(Robber) with 27 damage using fas2_m4a1
17/07/2019 - 10:54:32 AM	[HURT] FunFuse(Gun Dealer) hurt iWolfz -ERP-(Robber) with 27 damage using fas2_m4a1
17/07/2019 - 10:54:32 AM	[KILL] FunFuse(Gun Dealer) killed iWolfz -ERP-(Robber) with 54 damage using fas2_m4a1
17/07/2019 - 10:54:33 AM	litnig mqueen(Hitman) used 'textscreen'
17/07/2019 - 10:54:35 AM	litnig mqueen(Hitman) used 'textscreen'
17/07/2019 - 10:54:35 AM	Dio(Dio Brando) used 'textscreen'
17/07/2019 - 10:54:36 AM	MODKiller(Citizen) disconnected from the server
17/07/2019 - 10:54:39 AM	TechnologicalPikachu(Citizen) disconnected from the server
17/07/2019 - 10:54:39 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:54:39 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:54:40 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:54:40 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:54:41 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:54:41 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:54:42 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:54:42 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:54:46 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:54:46 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:54:47 AM	Sahid_Plays_Game.ttv(Robber) said 'stuck'
